date,Open,High,Low,Volume,RSI,MACD,MACD_Signal,Close
2012-03-02 00:00:00,21618.150390625,21623.240234375,21531.9296875,1592400000,64.77855772965,399.6816691328859,451.6582566594885,21562.259765625
2012-03-05 00:00:00,21518.029296875,21578.759765625,21230.609375,1255400000,56.81398968652047,360.9182738668678,433.5102601009644,21265.310546875
2012-03-06 00:00:00,21173.740234375,21173.740234375,20789.359375,3940600000,39.08845655863833,289.8148490631029,404.7711778933921,20806.25
2012-03-07 00:00:00,20521.9609375,20732.869140625,20521.9609375,2211800000,37.75423628950531,216.56732511783775,367.1304073382813,20627.779296875
2012-03-08 00:00:00,20722.94921875,20909.7109375,20681.08984375,1592300000,39.100202406541,178.4855428588089,329.4014344423868,20900.73046875
2012-03-09 00:00:00,20930.9296875,21209.7890625,20917.6796875,1399900000,44.01218688770417,161.3947012130302,295.80008779651547,21086.0
2012-03-12 00:00:00,21073.58984375,21170.55078125,20924.359375,1130200000,43.89811947032751,150.00857868470848,266.6417859741541,21134.1796875
2012-03-13 00:00:00,21279.41015625,21427.119140625,21261.3203125,1360800000,46.45763856656259,155.77304838547934,244.46803845641918,21339.69921875
2012-03-14 00:00:00,21564.2109375,21638.3203125,21263.01953125,1924500000,48.704696207359355,155.9767416879622,226.7697791027278,21307.890625
2012-03-15 00:00:00,21323.060546875,21368.48046875,21162.169921875,1320800000,49.061581299949616,157.9995095054328,213.0157251832688,21353.529296875
2012-03-16 00:00:00,21350.25,21438.619140625,21253.390625,1537000000,51.859822529445836,154.93749201763057,201.4000785501412,21317.849609375
2012-03-20 00:00:00,21183.0390625,21183.0390625,20786.689453125,1707900000,37.70303990738748,116.5019727093204,184.42045738197703,20888.240234375
2012-03-21 00:00:00,20948.130859375,20993.48046875,20756.029296875,1512300000,34.67809929729589,82.53947071324728,164.04426004823108,20856.630859375
2012-03-22 00:00:00,20886.119140625,20978.490234375,20801.7890625,1173600000,40.03267516071424,58.574186719590216,142.9502453825029,20901.560546875
2012-03-23 00:00:00,20740.560546875,20742.69921875,20596.890625,1571100000,32.11963111290737,20.56272437590451,118.47274118118324,20668.80078125
2012-03-26 00:00:00,20672.369140625,20776.359375,20580.720703125,1433100000,36.45380419112644,-9.447994760896108,92.88859399276737,20668.859375
2012-03-27 00:00:00,20921.80078125,21063.380859375,20896.189453125,1531100000,55.67451465118806,-2.6950999135369784,73.77185521150649,21046.91015625
2012-03-28 00:00:00,20959.98046875,20989.580078125,20798.08984375,1502800000,56.12393456017529,-10.256068801914807,56.96627040882223,20885.419921875
2012-03-29 00:00:00,20720.33984375,20720.33984375,20527.259765625,1671500000,43.08517739728314,-38.08245763837476,37.956524799382834,20609.390625
2012-03-30 00:00:00,20380.060546875,20566.08984375,20374.029296875,1905300000,36.57282932969705,-63.742350549979164,17.61674972951043,20555.580078125
2012-04-02 00:00:00,20662.970703125,20662.970703125,20417.689453125,1073400000,34.392301936571485,-85.77787732630532,-3.0621756816527164,20522.259765625
2012-04-03 00:00:00,20704.150390625,20816.08984375,20588.19921875,1371800000,36.44145013706035,-80.6282438980561,-18.575389324933397,20790.98046875
2012-04-05 00:00:00,20479.26953125,20670.19921875,20404.150390625,1406900000,33.675966890252596,-91.46810417338202,-33.15393229462312,20593.0
2012-04-10 00:00:00,20387.4296875,20472.9609375,20297.390625,1243800000,29.055664846009847,-117.80531954808976,-50.08420974531645,20356.240234375
2012-04-11 00:00:00,20092.9609375,20188.560546875,20035.6796875,1291400000,27.01448731501864,-154.29387139951723,-70.92614207615661,20140.669921875
2012-04-12 00:00:00,20179.720703125,20360.48046875,20138.01953125,1535800000,37.899422170874615,-166.2339435819813,-89.98770237732154,20327.3203125
2012-04-13 00:00:00,20640.5,20719.0390625,20574.349609375,2071100000,47.075176800850016,-143.88197513710838,-100.76655692927892,20701.0390625
2012-04-16 00:00:00,20516.08984375,20625.44921875,20514.08984375,5036300000,44.62318508897766,-131.94133988671092,-107.00151352076533,20610.640625
2012-04-17 00:00:00,20678.0390625,20678.0390625,20392.5703125,1489100000,47.88784337120699,-124.93792716333337,-110.58879624927894,20562.310546875
2012-04-18 00:00:00,20800.2109375,20862.3203125,20715.939453125,1485000000,52.04200225882997,-100.60331741950722,-108.59170048332462,20780.73046875
2012-04-19 00:00:00,20767.4609375,20995.009765625,20767.4609375,1119700000,48.99241266603218,-63.297758269280166,-99.53291204051573,20995.009765625
2012-04-20 00:00:00,20933.26953125,21076.4296875,20881.619140625,1079300000,52.57696157046219,-32.101507950508676,-86.04663122251432,21010.640625
2012-04-23 00:00:00,20970.9609375,20970.9609375,20624.390625,1192100000,50.295294209926496,-38.10613795203972,-76.4585325684194,20624.390625
2012-04-24 00:00:00,20606.169921875,20771.7890625,20534.130859375,1280600000,52.39444096117674,-38.166826908196526,-68.80019143637483,20677.16015625
2012-04-25 00:00:00,20751.5390625,20751.8203125,20584.98046875,1060600000,52.44503550331854,-40.24207699454928,-63.08856854800972,20646.2890625
2012-04-26 00:00:00,20753.1796875,20826.91015625,20674.939453125,1113100000,50.385234008570755,-28.372883164833183,-56.14543147137441,20809.7109375
2012-04-27 00:00:00,20916.080078125,20929.9609375,20648.76953125,1549800000,53.22528902249207,-24.195698803487176,-49.755484937796965,20741.44921875
2012-04-30 00:00:00,20889.76953125,21105.5703125,20889.76953125,1353100000,65.26414446441918,7.493294414700358,-38.305729067297506,21094.2109375
2012-05-02 00:00:00,21245.48046875,21385.30078125,21237.169921875,1550200000,74.17434188194447,49.376017761827825,-20.76937970147244,21309.080078125
2012-05-03 00:00:00,21209.439453125,21256.810546875,21153.630859375,7112400000,70.13967264410647,76.87693791684796,-1.2401161778083605,21249.529296875
2012-05-04 00:00:00,21107.189453125,21170.640625,21061.140625,1367400000,59.256789251416464,84.50208030563226,15.908323118879764,21086.0
2012-05-07 00:00:00,20658.41015625,20674.44921875,20477.859375,2201000000,48.5425209313277,45.69044718083023,21.86474793126986,20536.650390625
2012-05-08 00:00:00,20647.380859375,20647.380859375,20399.380859375,1480400000,48.47433794234826,10.621581552495627,19.616114655515016,20484.75
2012-05-09 00:00:00,20361.55078125,20371.66015625,20257.609375,1797900000,40.91665168844028,-29.268694441805565,9.8391528360509,20330.640625
2012-05-10 00:00:00,20313.970703125,20375.0390625,20091.6796875,1721000000,33.78013696256059,-68.43356141664117,-5.815390014487513,20227.279296875
2012-05-11 00:00:00,20083.26953125,20083.26953125,19901.41015625,1624700000,29.989515696937133,-119.29042871696583,-28.51039775498318,19964.630859375
2012-05-14 00:00:00,20037.51953125,20044.689453125,19715.509765625,1730100000,31.901648831223326,-176.09113272044124,-58.02654474807479,19735.0390625
2012-05-15 00:00:00,19702.5390625,19923.189453125,19639.849609375,1867700000,34.73083273206852,-205.8809546793418,-87.5974267343282,19894.310546875
2012-05-16 00:00:00,19655.33984375,19655.33984375,19181.189453125,2066100000,28.11158890919171,-277.48816363940205,-125.57557411534297,19259.830078125
2012-05-17 00:00:00,19369.4296875,19452.30078125,19139.73046875,1789900000,23.734920703755762,-335.1270261663485,-167.4858645255441,19200.9296875
2012-05-18 00:00:00,18787.0,18985.4296875,18622.310546875,2373200000,22.411709340410198,-396.3362035958198,-213.25593233959924,18951.849609375
2012-05-21 00:00:00,18902.0,18953.6796875,18796.689453125,1236200000,12.81228095520919,-442.1310733713799,-259.0309605459554,18922.3203125
2012-05-22 00:00:00,19061.419921875,19182.66015625,19002.640625,1470100000,9.783436175543216,-463.65193578532126,-299.9551555938286,19039.150390625
2012-05-23 00:00:00,18842.3203125,18845.83984375,18661.48046875,1478200000,9.15594854264171,-495.4084476676362,-339.0458140085901,18786.189453125
2012-05-24 00:00:00,18755.08984375,18835.810546875,18654.759765625,1400700000,9.290709618990462,-524.1990480293643,-376.076460812745,18666.400390625
2012-05-25 00:00:00,18734.380859375,18778.439453125,18577.08984375,1576500000,13.084275505886353,-537.0319411058808,-408.2675568713722,18713.41015625
2012-05-28 00:00:00,18672.3203125,18858.3203125,18672.3203125,1267900000,16.393933416651535,-533.9797349637702,-433.4099924898518,18800.990234375
2012-05-29 00:00:00,18735.5,19058.470703125,18735.5,1512900000,25.529115799037186,-505.20350899101686,-447.76869579008485,19055.4609375
2012-05-30 00:00:00,18897.119140625,18897.119140625,18604.44921875,1934300000,23.19753422791362,-506.03670096830683,-459.4222968257293,18690.220703125
2012-05-31 00:00:00,18470.76953125,18657.900390625,18378.140625,4197800000,24.9551001206856,-505.764945419538,-468.690826544491,18629.51953125
2012-06-01 00:00:00,18498.91015625,18726.439453125,18487.66015625,1859900000,26.531946188676187,-505.4664801557483,-476.04595726674245,18558.33984375
2012-06-04 00:00:00,18249.609375,18249.609375,18056.400390625,1607400000,18.59548839576796,-529.2073808162495,-486.6782419766439,18185.58984375
2012-06-05 00:00:00,18373.220703125,18412.01953125,18223.130859375,1373500000,26.82753218938464,-535.918530305913,-496.52629964249775,18259.029296875
2012-06-06 00:00:00,18349.6796875,18521.5703125,18320.609375,1637200000,35.597312661498705,-514.2088208712521,-500.06280388824865,18520.529296875
2012-06-07 00:00:00,18825.5,18845.5703125,18624.4296875,1549600000,43.97640155545368,-478.7550350720594,-495.8012501250108,18678.2890625
2012-06-08 00:00:00,18797.939453125,18797.939453125,18461.1796875,2547100000,41.31252292769957,-459.55778974423447,-488.5525580488556,18502.33984375
2012-06-11 00:00:00,18978.880859375,18978.880859375,18847.669921875,1527700000,48.446015488029076,-403.2796642125322,-471.4979792815909,18953.630859375
2012-06-12 00:00:00,18719.890625,18925.7890625,18708.259765625,1336800000,51.67403329138975,-361.0584835057816,-449.4100801264291,18872.560546875
2012-06-13 00:00:00,18948.44921875,19029.55078125,18812.939453125,1417500000,56.88853986013777,-311.5829558964433,-421.84465528043194,19026.51953125
2012-06-14 00:00:00,18901.7109375,18937.5390625,18795.650390625,1313800000,51.70538422427547,-286.66909270939504,-394.8095427662246,18808.400390625
2012-06-15 00:00:00,18924.08984375,19254.560546875,18919.169921875,2717000000,56.93169310051534,-229.936663942226,-361.8349670014249,19233.939453125
2012-06-18 00:00:00,19578.130859375,19578.130859375,19395.9296875,1581600000,56.07943706778288,-167.40231866660906,-322.94843733446174,19427.810546875
2012-06-19 00:00:00,19451.19921875,19472.05078125,19320.1796875,1205000000,63.41168614068312,-117.38916560261714,-281.83658298809286,19416.669921875
2012-06-20 00:00:00,19551.890625,19578.8203125,19469.130859375,1176200000,66.17111937102192,-68.71621687039806,-239.21250976455391,19518.849609375
2012-06-21 00:00:00,19480.7109375,19495.5390625,19258.109375,1298200000,62.05059139634545,-50.04355175261662,-201.37871816216648,19265.0703125
2012-06-22 00:00:00,18992.900390625,19089.44921875,18976.05078125,1080400000,64.30518463501994,-56.37730552213179,-172.37843563415956,18995.130859375
2012-06-25 00:00:00,19019.029296875,19066.75,18861.560546875,1133300000,61.18551673869971,-68.48943943104678,-151.600636393537,18897.44921875
2012-06-26 00:00:00,18850.470703125,18998.470703125,18850.470703125,1324200000,58.61724755646847,-70.46648093311524,-135.37380530145265,18981.83984375
2012-06-27 00:00:00,18990.169921875,19213.919921875,18942.0,1425600000,59.1867459041522,-55.64812762638394,-119.42866976643892,19176.94921875
2012-06-28 00:00:00,19305.740234375,19305.740234375,19009.259765625,1466300000,59.72078608606748,-55.50394409402725,-106.64372463195659,19025.26953125
2012-06-29 00:00:00,18996.5703125,19510.76953125,18991.099609375,2039700000,59.18821702186832,-21.55800214879855,-89.62658013532499,19441.4609375
2012-07-03 00:00:00,19765.41015625,19765.41015625,19622.369140625,1532700000,65.04662738142915,28.74194117322986,-65.95287587361402,19735.529296875
2012-07-04 00:00:00,19833.83984375,19835.130859375,19677.44921875,1402200000,62.470127077558374,65.76671706030902,-39.60895728682941,19709.75
2012-07-05 00:00:00,19757.419921875,19869.109375,19588.630859375,1268800000,69.09258660291218,101.95307194123598,-11.29655144121633,19809.130859375
2012-07-06 00:00:00,19752.830078125,19839.119140625,19690.640625,1763000000,62.858054480915726,128.4650626591574,16.655771378858418,19800.640625
2012-07-09 00:00:00,19634.83984375,19737.919921875,19421.75,1440400000,50.0058617656294,118.0534253993028,36.9353021829473,19428.08984375
2012-07-10 00:00:00,19504.419921875,19515.890625,19347.23046875,1179200000,49.577383279512254,106.01961607435805,50.752164961229454,19396.359375
2012-07-11 00:00:00,19264.580078125,19441.119140625,19233.759765625,1642300000,47.87072952660096,97.25864003117022,60.053459975217606,19419.869140625
2012-07-12 00:00:00,19356.7890625,19356.7890625,18998.30078125,2017700000,45.13315491667815,57.795459377321095,59.60185985563831,19025.109375
2012-07-13 00:00:00,19069.359375,19160.490234375,19032.58984375,1267600000,52.154368811368435,31.604704520290397,54.002428788568736,19092.630859375
2012-07-16 00:00:00,19265.33984375,19265.33984375,19061.669921875,1096000000,55.102638565178914,13.014890157712216,45.80492106239743,19121.33984375
2012-07-17 00:00:00,19156.9609375,19479.279296875,19156.9609375,1396000000,59.68888707708761,24.944998568429583,41.63293656360386,19455.330078125
2012-07-18 00:00:00,19452.240234375,19452.240234375,19134.5703125,1169100000,51.27712012404566,16.82084384954578,36.67051802079225,19239.880859375
2012-07-19 00:00:00,19393.44921875,19600.3203125,19393.44921875,1693500000,60.142915887905964,35.72492330654859,36.48139907794352,19559.05078125
2012-07-20 00:00:00,19613.779296875,19656.109375,19511.900390625,1299000000,54.33940026802904,56.650057658262085,40.515130794007234,19640.80078125
2012-07-23 00:00:00,19259.359375,19259.359375,18986.19921875,1256200000,36.83346127337797,25.546267141417047,37.521358063489195,19053.470703125
2012-07-24 00:00:00,19078.140625,19124.9609375,18854.3203125,929900000,35.14427843514774,-11.101393893335626,27.79680767212423,18903.19921875
2012-07-25 00:00:00,18762.19921875,18925.66015625,18710.58984375,1332500000,32.35961853038357,-41.75107237334669,13.887231663030049,18877.330078125
2012-07-26 00:00:00,18870.330078125,18961.580078125,18793.150390625,1112500000,32.8582428832316,-64.05536220243448,-1.7012871100628573,18892.7890625
